GM,Ip,BF,VL,St,TA,Gs,Gr
0.000711281,0.00313474,0.000748589,0.000927759,0.000497227,0.000623091,0.000609493,0.00160663
0.000682027,0.0024461,0.000776357,0.000886333,0.000478565,0.000636418,0.00061048,0.00153426
0.00064387,0.00217047,0.000751072,0.000864567,0.000512659,0.000682816,0.000598692,0.00144094
0.000611686,0.00214664,0.000766245,0.000882732,0.000496389,0.000721719,0.000610866,0.00143874
0.000578084,0.00191904,0.000758302,0.000894579,0.000536812,0.000991469,0.000628661,0.00136838
0.000555614,0.00146974,0.000763341,0.000926896,0.000577426,0.00126203,0.000628503,0.00134006
0.000559375,0.00146905,0.000741517,0.000907334,0.000600636,0.0013134,0.00062162,0.00126688
0.000532173,0.000996458,0.000734069,0.000738039,0.000613093,0.00140603,0.000614967,0.0010847
0.000536065,0.00106424,0.000691115,0.000663622,0.00058937,0.00148891,0.000618796,0.0010131
0.000547961,0.00107672,0.000676196,0.000652085,0.00063657,0.00152677,0.000620806,0.00105356
0.000553711,0.00114322,0.000662801,0.000633702,0.000648721,0.00144918,0.000616967,0.00115763
0.000591754,0.00113332,0.000629932,0.000649851,0.000660147,0.00138442,0.000646789,0.00127698
0.00060498,0.00109221,0.000622828,0.000640733,0.000629861,0.000858801,0.000698181,0.00165409
0.000574796,0.00102826,0.000641136,0.000647784,0.000628357,0.000688203,0.00073497,0.00225975
0.000592589,0.000745855,0.000669752,0.000658125,0.000648762,0.000577575,0.00082872,0.00382704
0.000579302,0.000653996,0.000707546,0.000635975,0.000680746,0.000586964,0.000842895,0.00623023
0.000596007,0.000623761,0.000713355,0.000580634,0.000671495,0.000597351,0.000764158,0.0063537
0.00061497,0.000672792,0.000655983,0.000581517,0.000673672,0.000640575,0.000766904,0.00561401
0.000575086,0.000698158,0.000641915,0.000549847,0.000595462,0.000638307,0.000645212,0.00499293
0.000602297,0.000731459,0.000597782,0.000500327,0.000582888,0.000619929,0.000684242,0.00276167
0.000605271,0.000721991,0.000653657,0.000519862,0.000572242,0.000604293,0.000799081,0.00335351
0.000586683,0.000739536,0.000690167,0.000513338,0.000567715,0.000561811,0.000848022,0.00402682
0.000566537,0.000609888,0.000668971,0.000529917,0.000601952,0.000594258,0.000845398,0.0030106
0.000509668,0.000599587,0.000662165,0.000504416,0.000569792,0.000611012,0.000786649,0.00280398
0.000504502,0.000525418,0.000599741,0.000508817,0.000538659,0.000605837,0.000998444,0.00177288
0.000546926,0.000562728,0.000618747,0.000536166,0.000545142,0.000571736,0.00102192,0.00141929
0.000590925,0.000730508,0.000688483,0.000536399,0.000513307,0.000562127,0.0010007,0.00134101
0.000555829,0.000822297,0.000716685,0.000569306,0.000567882,0.000556084,0.000967623,0.00122206
0.000561775,0.00109194,0.000754519,0.000608297,0.000610302,0.000534708,0.000592131,0.0011791
0.000530078,0.00111017,0.000705796,0.000624969,0.000663816,0.000525507,0.000580165,0.00124399
0.000501094,0.00143436,0.000692277,0.000670116,0.000668923,0.000529343,0.000608985,0.00123291
0.000531848,0.00150236,0.000641401,0.000733949,0.000611701,0.000493147,0.000604777,0.00124569
0.000562628,0.00151563,0.000610326,0.000686148,0.000605113,0.000506482,0.00055856,0.00125825
0.000572593,0.00182207,0.00063663,0.000774406,0.000561266,0.000528525,0.000591911,0.00113472
0.000551389,0.00135528,0.000609392,0.00081311,0.000574684,0.000523663,0.000586132,0.00119655
0.00053865,0.00182892,0.000623502,0.000861182,0.00059114,0.000571727,0.000620201,0.00123803
0.000539778,0.00181056,0.000636189,0.000899645,0.000610159,0.000560044,0.000589016,0.00128363
0.000532528,0.00169644,0.000665667,0.000804064,0.000632411,0.000567677,0.000641503,0.0013044
0.000566974,0.00155172,0.000737284,0.000702493,0.000659451,0.000601509,0.000609831,0.00105868
0.000582187,0.000956122,0.000720923,0.000597029,0.000637497,0.000586643,0.000586107,0.00125314
0.000559807,0.000786645,0.00074411,0.000520275,0.000576618,0.000609551,0.000617347,0.00117986
0.000583317,0.000810412,0.000752235,0.000584218,0.000589901,0.000561774,0.000628547,0.00113748
0.000538059,0.000818645,0.000725762,0.000550429,0.000578084,0.000548224,0.000646555,0.00133223
0.000504527,0.00105856,0.000725143,0.00066861,0.000575762,0.000518457,0.0006599,0.00103782
0.000558029,0.00101056,0.000680521,0.000690009,0.000603819,0.000539804,0.000657576,0.00094661
0.00058612,0.000975403,0.000642514,0.000594513,0.000605158,0.00056366,0.000585019,0.00104605
0.000622782,0.000854432,0.00063336,0.000590894,0.000580283,0.000553303,0.000595224,0.00159352
0.000682658,0.00063169,0.000653677,0.000573133,0.000601716,0.000561455,0.000603801,0.00238396
0.000635616,0.000661631,0.000677454,0.000588022,0.00063097,0.000545975,0.000593456,0.00258374
0.000634909,0.00059572,0.000734152,0.00062642,0.000619533,0.000484335,0.00059408,0.00269747
0.000602088,0.000648064,0.000728801,0.00060124,0.00069916,0.000494194,0.000584479,0.00203016
0.00057168,0.000701278,0.00076382,0.000564019,0.000669662,0.000534804,0.000593677,0.00206308
0.000549701,0.000658995,0.000719838,0.000567203,0.000603985,0.000560063,0.000580637,0.00187396
0.00053797,0.00076823,0.000668635,0.000556016,0.000629214,0.000547828,0.000609546,0.00174983
0.000575029,0.000799291,0.000665514,0.00061113,0.00064221,0.000554261,0.000636232,0.00148124
0.000657783,0.000748218,0.00064711,0.000621121,0.000641959,0.000586112,0.000618997,0.00150312
0.000640995,0.000903228,0.000624031,0.000644805,0.000749717,0.000601467,0.000597264,0.00130512
0.000638379,0.000998394,0.000654445,0.000685415,0.000729543,0.000577562,0.000557542,0.00140957
0.000646071,0.0010229,0.000651444,0.000671119,0.000731555,0.000575843,0.000473026,0.0012602
0.000566253,0.00107462,0.000609921,0.000684978,0.000752627,0.000533326,0.000475831,0.000874563
0.000644817,0.000863689,0.000657187,0.000625332,0.000733276,0.000568759,0.000492635,0.000914213
0.000647532,0.000900359,0.00065868,0.000584442,0.000785606,0.000604828,0.000524199,0.000963114
0.000662653,0.000871628,0.000685749,0.000612425,0.000689517,0.000593608,0.000596497,0.00100585
0.000597686,0.000775516,0.000684459,0.000589573,0.000656534,0.000641461,0.000774889,0.00118152
0.000592722,0.000859522,0.000677126,0.000626772,0.000652007,0.000647561,0.000926602,0.00109378
0.000539051,0.000703193,0.000656462,0.000601482,0.000577347,0.000705892,0.000993027,0.00111643
0.000515592,0.000808977,0.000678052,0.000582239,0.00073201,0.000687371,0.000945859,0.00119983
0.000580816,0.000795789,0.000642267,0.000631773,0.000848801,0.000666086,0.00103466,0.00107563
0.000541586,0.000732865,0.000598796,0.000682856,0.000847668,0.000604854,0.000996481,0.00107809
0.000507445,0.000835224,0.00058705,0.000745221,0.000906209,0.000585265,0.00100806,0.00126983
0.000552191,0.000753678,0.000604398,0.000700326,0.000815791,0.000550847,0.000948308,0.00131176
0.000487998,0.000751858,0.000613841,0.000618123,0.000757723,0.000580059,0.00069851,0.00153814
0.000517303,0.000873032,0.000694772,0.00053345,0.000741995,0.000565666,0.000762142,0.00152918
0.000565492,0.000847081,0.000675768,0.000535172,0.000990102,0.000605338,0.000786418,0.00130245
0.000553416,0.000906341,0.000692453,0.000542773,0.000998693,0.000638664,0.000825087,0.0011472
0.000596443,0.000969893,0.00066766,0.000544365,0.000972832,0.000635179,0.000827612,0.00114934
0.00061267,0.00124341,0.000627504,0.000582059,0.000999889,0.000650922,0.000658584,0.00201591
0.000552121,0.00177441,0.000624661,0.00058482,0.00064235,0.0006602,0.000610109,0.00191262
0.0005794,0.00181611,0.000629996,0.000653929,0.000636707,0.000684902,0.00056117,0.00183298
0.000587014,0.00179543,0.000666988,0.000716369,0.000697408,0.000666897,0.000570576,0.0014357
0.000540113,0.00145473,0.000692741,0.000671363,0.000692536,0.000632499,0.000575537,0.000927909
0.000540965,0.000795278,0.000673668,0.00062754,0.000669465,0.000614978,0.000564295,0.00102086
0.000489849,0.00084804,0.000716137,0.000645027,0.000926621,0.000575241,0.000553254,0.00111266
0.000517182,0.000664336,0.00069256,0.000712932,0.000958316,0.000566874,0.00056836,0.00115407
0.000533179,0.000667494,0.000653629,0.000758244,0.000973867,0.000605269,0.000605249,0.00106385
0.000586115,0.000706826,0.000616266,0.000818359,0.00130439,0.00062354,0.000652292,0.00115983
0.00059062,0.000809288,0.000615201,0.00082374,0.00102242,0.000686824,0.000758733,0.0015485
0.000540328,0.000847282,0.000620695,0.000792836,0.00100449,0.000696933,0.000884666,0.00157325
0.000525767,0.000875254,0.000660674,0.000763278,0.000965098,0.00065717,0.00081273,0.0016529
0.000514417,0.000889069,0.000675933,0.000643739,0.00094324,0.000634884,0.00077911,0.00189988
0.000535184,0.000740532,0.000706368,0.000551894,0.00101336,0.000609465,0.000734998,0.00159346
0.000569642,0.000742759,0.000714075,0.00053712,0.00096963,0.000628888,0.00080686,0.00173105
0.000605939,0.000694764,0.000691403,0.000691438,0.00102736,0.000727761,0.00088338,0.00174525
0.000643107,0.000759696,0.000640471,0.000752665,0.000843028,0.000714887,0.000919781,0.00150951
0.000659808,0.000720833,0.000622349,0.000759289,0.00105567,0.000688263,0.000798944,0.00139979
0.000652902,0.000708769,0.000596643,0.000863079,0.00109234,0.000685586,0.000589994,0.00132433
0.000608753,0.000704597,0.000589081,0.000796665,0.00113593,0.000582352,0.000564,0.00103228
0.000551231,0.000637167,0.000617199,0.000832614,0.00111593,0.000608712,0.000543712,0.000951182
0.000622788,0.000660581,0.000635177,0.00084209,0.000872684,0.000610291,0.000728712,0.00106803
0.00062097,0.000680908,0.000654226,0.000632717,0.000858292,0.000584789,0.000875284,0.00108475
0.000655212,0.000647741,0.000678588,0.000533248,0.000752935,0.000613063,0.000861008,0.0011409
0.000645766,0.00132305,0.000663895,0.000454073,0.00100611,0.000570362,0.000855683,0.00111689
0.000572866,0.00141886,0.000679327,0.000459973,0.0010021,0.000588108,0.000625331,0.00103597
0.000588768,0.00148229,0.000673097,0.000489332,0.000898278,0.000600253,0.000511275,0.00102786
0.00212915,0.00219756,0.000666564,0.000530202,0.0007427,0.000531945,0.000539474,0.00114576
0.0029007,0.00152638,0.000676292,0.000566979,0.000585923,0.000551555,0.000589629,0.00211907
0.00296882,0.00185531,0.000616547,0.000569104,0.000564431,0.000543432,0.000919893,0.00220294
0.00455808,0.00218079,0.000661011,0.000637199,0.000552609,0.000558882,0.00199122,0.00263981
0.00513357,0.00162695,0.000652411,0.000652653,0.000555267,0.000592897,0.00249292,0.00345105
0.0123031,0.00265615,0.000693161,0.000663536,0.000605794,0.000604242,0.00483971,0.00377598
0.0140079,0.00237705,0.000725758,0.000690887,0.000619737,0.000973277,0.00580782,0.00504927
0.0169537,0.00237383,0.000724033,0.000607464,0.000666652,0.00265223,0.00715002,0.00556499
0.0178192,0.0025344,0.000754256,0.000621003,0.000694171,0.00337259,0.00860537,0.00671475
0.015507,0.0024397,0.000777431,0.000627335,0.000722685,0.00391546,0.00958758,0.00633087
0.0118533,0.00197803,0.00081928,0.000605946,0.000711368,0.00404504,0.00877655,0.00654054
0.0118518,0.00222559,0.000854404,0.000637056,0.000785398,0.00468933,0.00912598,0.00678338
0.0126977,0.00225934,0.000851925,0.000638352,0.000765369,0.00535577,0.00984124,0.00785192
0.0149847,0.00252415,0.000874221,0.000629321,0.0008259,0.00623126,0.00962375,0.0076861
0.0169857,0.00245605,0.000865296,0.000636495,0.000860098,0.00640591,0.00918933,0.00758335
0.014107,0.00231914,0.000812421,0.000641678,0.000783571,0.00551575,0.00753388,0.00634337
0.0136873,0.00215839,0.000809367,0.000637296,0.000715453,0.00540793,0.0061109,0.00536913
0.0123327,0.00195066,0.000760767,0.000660791,0.000674382,0.00526349,0.00472929,0.00499653
0.012002,0.00194136,0.000744957,0.000676687,0.000688857,0.00515688,0.00440124,0.00427977
0.0112657,0.00164287,0.000675361,0.000623514,0.000632557,0.00482114,0.00359909,0.0036898
0.0098625,0.00175544,0.00075357,0.000618484,0.000705893,0.00479287,0.00473191,0.00295924
0.0085555,0.00163331,0.000750133,0.000685229,0.000656298,0.00428087,0.00542382,0.00292819
0.00552428,0.00194053,0.000769653,0.000656525,0.000626871,0.00407412,0.00540124,0.00298832
0.00487373,0.00186859,0.000773025,0.000643248,0.00063491,0.00399794,0.00541313,0.00323771
0.00628595,0.00183864,0.000746117,0.000621868,0.000644187,0.00352072,0.00498456,0.00323916
0.00707354,0.00200994,0.00075927,0.000597074,0.000658215,0.00371618,0.00477642,0.00335293
0.00697338,0.0018983,0.000787819,0.000572905,0.000616496,0.00378157,0.00475524,0.00342319
0.00691277,0.0017836,0.000800066,0.000587179,0.000571288,0.00427596,0.00457701,0.00346578
0.00647177,0.00152672,0.000722661,0.00057414,0.000508055,0.00375323,0.00188646,0.00279945
0.00578167,0.00137259,0.000706585,0.000505808,0.000532919,0.00332646,0.000969324,0.00293082
0.00581673,0.00127824,0.000712314,0.000519746,0.00054671,0.00323139,0.000771112,0.00294989
0.00561017,0.00143875,0.000698503,0.000529019,0.000555854,0.0029999,0.00072046,0.00278184
0.00657646,0.00162173,0.000700315,0.000497961,0.000614667,0.00324234,0.000649482,0.00285091
0.00805013,0.00169728,0.000690517,0.000506573,0.000621638,0.00301417,0.000671947,0.00280219
0.00769677,0.00163009,0.000651072,0.000507356,0.000629811,0.00309621,0.000686033,0.00274848
0.00754969,0.00175589,0.000633607,0.000509492,0.000629374,0.00241729,0.000716154,0.00262458
0.00664335,0.00181743,0.000621462,0.000498715,0.000623822,0.00242571,0.000677124,0.00224557
0.00691343,0.00230948,0.000605385,0.00050966,0.000586551,0.00226934,0.000646926,0.00185659
0.00775229,0.00239846,0.000649694,0.000519965,0.000578495,0.0023534,0.000651368,0.00162265
0.00782473,0.00237278,0.000640089,0.000521036,0.000564749,0.00255462,0.000635678,0.00149908
0.00914849,0.00241305,0.000672522,0.000579905,0.00052263,0.00257438,0.000630752,0.001482
0.00876426,0.00263776,0.0006724,0.000590685,0.00049742,0.00227461,0.000596154,0.00144051
0.010296,0.00266323,0.000698939,0.000607513,0.000521214,0.00216093,0.000562536,0.00129456
0.0106405,0.00248815,0.000675151,0.000576355,0.000544003,0.00201967,0.000507474,0.00126791
0.0106285,0.00254232,0.000691983,0.000574443,0.000540074,0.00195889,0.000516166,0.00122433
0.0101169,0.00216768,0.000681552,0.00056555,0.000533459,0.0020574,0.000548524,0.00123845
0.00944919,0.00200108,0.000649667,0.000564085,0.000539837,0.00181525,0.000548592,0.00124142
0.00999325,0.00216292,0.000644418,0.000534118,0.000512975,0.00149345,0.000507129,0.00109064
0.00783929,0.00202409,0.000660339,0.000532149,0.000524395,0.00125538,0.000506386,0.000951269
0.00636724,0.00185028,0.000655255,0.000513596,0.000542212,0.00120761,0.000505175,0.000933498
0.0052385,0.00173769,0.000644739,0.000500188,0.00054469,0.00109074,0.000510279,0.000945723
0.00543282,0.00226111,0.000646957,0.000521747,0.00055313,0.00108864,0.000547504,0.000911281
0.00565427,0.00247999,0.00065804,0.000579685,0.000538789,0.000929137,0.000553493,0.000967727
0.00730199,0.00236627,0.000682945,0.000618003,0.000558652,0.000808125,0.000534062,0.00151284
0.00823796,0.00260348,0.000701327,0.000630824,0.000554335,0.000798545,0.000515002,0.00184936
0.00694131,0.00284182,0.000680649,0.000648248,0.000597151,0.000767738,0.000535327,0.0019199
0.0062349,0.00275025,0.000666528,0.000673635,0.000620175,0.000847606,0.000557386,0.00192925
0.00830442,0.00269469,0.000677093,0.000695439,0.000614678,0.00148322,0.000562659,0.00199272
0.00885513,0.00269221,0.000678968,0.000702851,0.000609679,0.00161119,0.000545432,0.00201488
0.00783014,0.00226623,0.000683619,0.00069075,0.000589373,0.00162405,0.000547984,0.00202996
0.00931882,0.00230589,0.000660831,0.000669114,0.000605853,0.00171227,0.000530396,0.00189744
0.00790632,0.00274856,0.000661095,0.000623097,0.000609653,0.00171111,0.000539375,0.00134591
0.00726516,0.00267597,0.000658725,0.000654353,0.000609344,0.00168116,0.000553643,0.000993131
0.00708946,0.00227035,0.000808157,0.000659637,0.000620886,0.00173856,0.00061713,0.00105808
0.00686431,0.00239098,0.00095897,0.000669269,0.000618424,0.00173571,0.000646723,0.00116763
0.00442829,0.00268244,0.00109629,0.000690535,0.000643277,0.00136409,0.000668729,0.00112212
0.00554777,0.00303864,0.00112119,0.000687136,0.000597616,0.00133496,0.000685492,0.00114216
0.00684147,0.00315085,0.00119367,0.000696774,0.0005924,0.00135346,0.000662634,0.0011326
0.00507314,0.00323012,0.00131223,0.000662301,0.000592241,0.00126405,0.000697745,0.00117366
0.00485476,0.00300036,0.00134508,0.000678084,0.000562987,0.00132722,0.000692205,0.00123697
0.0046163,0.00285718,0.0013139,0.000701483,0.000587738,0.00132391,0.000686092,0.00122236
0.00408032,0.0031828,0.00113821,0.000679632,0.000554759,0.00114913,0.000592221,0.00115511
0.00403804,0.00328607,0.00102018,0.000678492,0.000544593,0.0011152,0.000566323,0.00102455
0.0040956,0.00306315,0.000880674,0.000692194,0.000524192,0.000866281,0.000532788,0.0010987
0.00363378,0.00291102,0.000860526,0.000705601,0.00054603,0.000784131,0.000610913,0.00120978
0.00449637,0.002818,0.000809852,0.000753658,0.000548981,0.000756119,0.000642089,0.00115969
0.00627922,0.00272308,0.000745803,0.000762881,0.00055413,0.000750124,0.000612281,0.00113303
0.00677553,0.00251092,0.000723577,0.000779886,0.000560194,0.000687072,0.000603736,0.00114016
0.00705532,0.00259597,0.000718957,0.00076893,0.000529264,0.000722003,0.000608984,0.00116371
0.00704854,0.00228325,0.000698888,0.00078192,0.000513631,0.000733579,0.000656535,0.00117539
0.00699224,0.0026034,0.000710607,0.000776226,0.000536144,0.000678788,0.00065767,0.00125717
0.00689293,0.00287689,0.000726491,0.000813146,0.000531038,0.000644244,0.000654252,0.00117006
0.00519642,0.00307114,0.000697926,0.000794437,0.000534553,0.000607347,0.00061473,0.00108888
0.00391494,0.00332677,0.00073287,0.000897506,0.000569107,0.000590836,0.000597344,0.00114686
0.00268049,0.00334566,0.000657079,0.000910076,0.000592595,0.000611622,0.000605747,0.00117671
0.00238232,0.00331446,0.000678557,0.000901455,0.000562502,0.000594132,0.000600135,0.00122897
0.00220647,0.00301266,0.00069537,0.000871473,0.000533783,0.000601215,0.000592707,0.00119575
0.00223695,0.00309611,0.000696856,0.000886812,0.000561721,0.000560243,0.000629974,0.00125581
0.00223589,0.00299735,0.000701719,0.000865138,0.000547601,0.000596256,0.00062145,0.00117465
0.00219237,0.00272162,0.000700333,0.000814264,0.00052669,0.000651314,0.00061484,0.00111278
0.00215419,0.00231341,0.000726144,0.000813745,0.000533633,0.000675253,0.000587863,0.00109227
0.00129467,0.00207459,0.000690101,0.000675045,0.00049768,0.000676863,0.000597992,0.00112161
0.000837245,0.00185565,0.000736708,0.000672872,0.000457399,0.000648677,0.000608155,0.00130665
0.000646319,0.00182828,0.000757206,0.00075065,0.000484259,0.000648757,0.000595483,0.00123184
0.00057059,0.00184834,0.000740765,0.000701145,0.00052672,0.000608267,0.000607191,0.00129733
0.000555876,0.00159388,0.000741071,0.000654937,0.000498645,0.000628854,0.000588478,0.0012868
